2.854e-06,-0.025337,2.4027e-07
2.8928e-06,-0.026487,2.5078e-07
2.9289e-06,-0.027665,2.6061e-07
2.9628e-06,-0.02872,2.6785e-07
2.994e-06,-0.029802,2.7435e-07
3.0223e-06,-0.030909,2.8008e-07
3.0477e-06,-0.032041,2.8503e-07
3.0702e-06,-0.033197,2.8918e-07
3.0898e-06,-0.034375,2.9251e-07
3.1064e-06,-0.035574,2.95e-07
3.1201e-06,-0.036792,2.9666e-07
3.1309e-06,-0.03803,2.9746e-07
3.1386e-06,-0.039284,2.9742e-07
3.1435e-06,-0.040555,2.9652e-07
3.1454e-06,-0.04184,2.9478e-07
3.1443e-06,-0.043139,2.922e-07
3.1404e-06,-0.04445,2.888e-07
3.1336e-06,-0.045772,2.8458e-07
3.124e-06,-0.047103,2.7957e-07
3.1116e-06,-0.048443,2.7379e-07
3.0965e-06,-0.04979,2.6725e-07
3.0786e-06,-0.051143,2.6001e-07
3.0581e-06,-0.0525,2.5207e-07
3.035e-06,-0.05386,2.4349e-07
3.0094e-06,-0.055223,2.3429e-07
2.9813e-06,-0.056586,2.2452e-07
2.9507e-06,-0.057949,2.1423e-07
2.9179e-06,-0.05931,2.0345e-07
2.8828e-06,-0.060668,1.9224e-07
2.8454e-06,-0.062022,1.8064e-07
2.806e-06,-0.063371,1.687e-07
2.7645e-06,-0.064714,1.5648e-07
2.7211e-06,-0.066049,1.4402e-07
2.6758e-06,-0.067375,1.3139e-07
2.6288e-06,-0.068692,1.1862e-07
2.58e-06,-0.069998,1.0578e-07
2.4779e-06,-0.072573,8.0088e-08
2.4246e-06,-0.073841,6.7337e-08
2.3701e-06,-0.075093,5.4718e-08
2.3143e-06,-0.07633,4.2281e-08
2.2574e-06,-0.07755,3.0073e-08
2.1995e-06,-0.078752,1.814e-08
2.1406e-06,-0.079936,6.5265e-09
2.081e-06,-0.081101,-4.7244e-09
2.0206e-06,-0.082246,-1.5573e-08
1.9595e-06,-0.083369,-2.5981e-08
1.898e-06,-0.084471,-3.5914e-08
1.8359e-06,-0.085551,-4.5339e-08
1.7736e-06,-0.086607,-5.4226e-08
1.711e-06,-0.08764,-6.2549e-08
1.6483e-06,-0.088649,-7.0283e-08
1.5855e-06,-0.089633,-7.7408e-08
1.5227e-06,-0.090592,-8.3905e-08
1.4601e-06,-0.091524,-8.976e-08
1.3976e-06,-0.09243,-9.4962e-08
1.3355e-06,-0.09331,-9.9502e-08
1.2737e-06,-0.094162,-1.0338e-07
1.2125e-06,-0.094986,-1.0658e-07
1.1517e-06,-0.095782,-1.0912e-07
1.0916e-06,-0.096551,-1.1099e-07
1.0322e-06,-0.09729,-1.122e-07
9.7356e-07,-0.098001,-1.1277e-07
9.1577e-07,-0.098683,-1.1271e-07
8.589e-07,-0.099335,-1.1202e-07
8.0301e-07,-0.099959,-1.1072e-07
7.4817e-07,-0.10055,-1.0884e-07
6.9442e-07,-0.10112,-1.0638e-07
6.4184e-07,-0.10165,-1.0338e-07
5.9047e-07,-0.10216,-9.9853e-08
5.4037e-07,-0.10264,-9.5823e-08
4.9158e-07,-0.10308,-9.1318e-08
4.4415e-07,-0.1035,-8.6365e-08
3.9811e-07,-0.10389,-8.0991e-08
3.535e-07,-0.10425,-7.5226e-08
3.1036e-07,-0.10458,-6.9101e-08
2.6872e-07,-0.10488,-6.2647e-08
2.286e-07,-0.10516,-5.5895e-08
1.9003e-07,-0.10541,-4.8878e-08
1.5303e-07,-0.10563,-4.1628e-08
1.1761e-07,-0.10582,-3.4178e-08
8.3794e-08,-0.10599,-2.6562e-08
5.1581e-08,-0.10613,-1.8814e-08
2.0983e-08,-0.10624,-1.0966e-08
-7.9971e-09,-0.10633,-3.0514e-09
-3.5359e-08,-0.10639,4.8963e-09
-6.1106e-08,-0.10643,1.2845e-08
-8.5243e-08,-0.10645,2.0763e-08
-1.0778e-07,-0.10644,2.8619e-08
-1.2873e-07,-0.10641,3.6382e-08
-1.4811e-07,-0.10636,4.4023e-08
-1.6594e-07,-0.10628,5.1513e-08
-1.8223e-07,-0.10619,5.8824e-08
-1.9702e-07,-0.10607,6.5931e-08
-2.1032e-07,-0.10594,7.2806e-08
-2.2217e-07,-0.10578,7.9427e-08
-2.3259e-07,-0.10561,8.5771e-08
-2.4163e-07,-0.10542,9.1816e-08
-2.4931e-07,-0.10521,9.7543e-08
-2.5567e-07,-0.10498,1.0293e-07
-2.6076e-07,-0.10474,1.0797e-07
-2.6462e-07,-0.10448,1.1264e-07
-2.6728e-07,-0.10421,1.1692e-07
-2.688e-07,-0.10393,1.2081e-07
-2.6922e-07,-0.10363,1.243e-07
-2.686e-07,-0.10332,1.2738e-07
-2.6699e-07,-0.103,1.3003e-07
-2.6443e-07,-0.10267,1.3227e-07
-2.6099e-07,-0.10233,1.3407e-07
-2.5671e-07,-0.10198,1.3545e-07
-2.4591e-07,-0.10125,1.3693e-07
-2.395e-07,-0.10088,1.3703e-07
-2.3249e-07,-0.1005,1.3671e-07
-2.1692e-07,-0.099733,1.3487e-07
-2.0849e-07,-0.099344,1.3336e-07
-1.997e-07,-0.098952,1.3148e-07
-1.9062e-07,-0.098559,1.2924e-07
-1.8129e-07,-0.098166,1.2665e-07
-1.7178e-07,-0.097772,1.2374e-07
-1.6213e-07,-0.097378,1.2053e-07
-1.524e-07,-0.096985,1.1703e-07
-1.4262e-07,-0.096593,1.1326e-07
-1.3286e-07,-0.096202,1.0925e-07
-1.2316e-07,-0.095813,1.0501e-07
-1.1356e-07,-0.095427,1.0059e-07
-1.0412e-07,-0.095044,9.5987e-08
-9.4887e-08,-0.094663,9.1239e-08
-8.5894e-08,-0.094286,8.6369e-08
-7.719e-08,-0.093914,8.1402e-08
-6.8816e-08,-0.093545,7.6364e-08
-6.0813e-08,-0.093182,7.1278e-08
-5.322e-08,-0.092823,6.6171e-08
-4.6073e-08,-0.09247,6.1067e-08
-3.9409e-08,-0.092123,5.599e-08
-3.3261e-08,-0.091782,5.0964e-08
-2.766e-08,-0.091447,4.6012e-08
-2.2634e-08,-0.091119,4.1158e-08
-1.8205e-08,-0.090797,3.6422e-08
-1.4396e-08,-0.090482,3.1827e-08
-1.1227e-08,-0.090173,2.7393e-08
-8.7148e-09,-0.089871,2.3138e-08
-6.8769e-09,-0.089575,1.9081e-08
-5.7271e-09,-0.089286,1.5238e-08
-5.2775e-09,-0.089003,1.1625e-08
-5.5384e-09,-0.088727,8.2537e-09
-6.518e-09,-0.088456,5.138e-09
-8.2226e-09,-0.088192,2.2882e-09
-1.0656e-08,-0.087934,-2.8622e-10
-1.3822e-08,-0.087682,-2.5777e-09
-1.7719e-08,-0.087436,-4.58e-09
-2.2347e-08,-0.087195,-6.2886e-09
-2.7701e-08,-0.086961,-7.7004e-09
-3.3777e-08,-0.086732,-8.8139e-09
-4.0568e-08,-0.086508,-9.6291e-09
-4.8065e-08,-0.08629,-1.0148e-08
-5.6257e-08,-0.086077,-1.0372e-08
-6.5133e-08,-0.085868,-1.0306e-08
-7.4679e-08,-0.085664,-9.954e-09
-8.4882e-08,-0.085465,-9.3209e-09
-9.5725e-08,-0.085269,-8.4137e-09
-1.0719e-07,-0.085076,-7.2397e-09
-1.1926e-07,-0.084887,-5.8073e-09
-1.3192e-07,-0.0847,-4.1258e-09
-1.4514e-07,-0.084516,-2.2055e-09
-1.5889e-07,-0.084334,-5.7075e-11
-1.7317e-07,-0.084153,2.3076e-09
-1.8793e-07,-0.083974,4.8763e-09
-2.0317e-07,-0.083796,7.636e-09
-2.1884e-07,-0.083619,1.0573e-08
-2.3492e-07,-0.083442,1.3674e-08
-2.5139e-07,-0.083265,1.6923e-08
-2.6822e-07,-0.083088,2.0306e-08
-2.8537e-07,-0.08291,2.3808e-08
-3.0281e-07,-0.082731,2.7413e-08
-3.2052e-07,-0.082552,3.1105e-08
-3.3846e-07,-0.082371,3.487e-08
-3.7494e-07,-0.082003,4.2547e-08
-3.9342e-07,-0.081816,4.6428e-08
-4.1202e-07,-0.081625,5.0316e-08
-4.3072e-07,-0.081431,5.4194e-08
-4.4947e-07,-0.081234,5.8047e-08
-4.6827e-07,-0.081032,6.1858e-08
-5.4324e-07,-0.080178,7.6401e-08
-5.618e-07,-0.079951,7.979e-08
-5.8023e-07,-0.079719,8.3055e-08
-5.985e-07,-0.079481,8.6182e-08
-6.1659e-07,-0.079236,8.9162e-08
-6.3448e-07,-0.078986,9.1983e-08
-6.5214e-07,-0.078728,9.4635e-08
-6.6955e-07,-0.078464,9.7109e-08
-6.8669e-07,-0.078194,9.9397e-08
-7.0353e-07,-0.077916,1.0149e-07
-7.2006e-07,-0.077631,1.0338e-07
-7.3626e-07,-0.077339,1.0507e-07
-7.5211e-07,-0.077039,1.0654e-07
-7.6758e-07,-0.076731,1.0779e-07
-7.8268e-07,-0.076415,1.0882e-07
-7.9737e-07,-0.076091,1.0962e-07
-8.1165e-07,-0.075758,1.102e-07
-8.2551e-07,-0.075417,1.1055e-07
-8.3893e-07,-0.075068,1.1067e-07
-8.519e-07,-0.07471,1.1056e-07
-8.7646e-07,-0.073968,1.0966e-07
-8.8803e-07,-0.073585,1.0889e-07
-8.9913e-07,-0.073193,1.0789e-07
-9.0974e-07,-0.072792,1.0669e-07
-9.1986e-07,-0.072383,1.0528e-07
-9.2949e-07,-0.071966,1.0368e-07
-9.3863e-07,-0.071541,1.0189e-07
-9.4728e-07,-0.071109,9.9919e-08
-9.631e-07,-0.070219,9.549e-08
-9.7027e-07,-0.069763,9.305e-08
-9.8882e-07,-0.068347,8.4967e-08
-9.9404e-07,-0.06786,8.206e-08
-9.9879e-07,-0.067365,7.9068e-08
-1.0031e-06,-0.066864,7.6004e-08
-1.0069e-06,-0.066356,7.2881e-08
-1.0102e-06,-0.065841,6.9714e-08
-1.0132e-06,-0.065319,6.6514e-08
-1.0156e-06,-0.064791,6.3297e-08
-1.0177e-06,-0.064257,6.0074e-08
-1.0194e-06,-0.063717,5.6858e-08
-1.0206e-06,-0.063172,5.3663e-08
-1.0215e-06,-0.062622,5.0501e-08
-1.022e-06,-0.062067,4.7383e-08
-1.0222e-06,-0.061507,4.4321e-08
-1.022e-06,-0.060943,4.1327e-08
-1.0215e-06,-0.060374,3.8411e-08
-1.0206e-06,-0.059802,3.5584e-08
-1.0195e-06,-0.059226,3.2855e-08
-1.018e-06,-0.058646,3.0233e-08
-1.0163e-06,-0.058062,2.7727e-08
-1.0142e-06,-0.057476,2.5344e-08
-1.012e-06,-0.056886,2.3091e-08
-1.0095e-06,-0.056293,2.0973e-08
-1.0037e-06,-0.055101,1.7166e-08
-1.0006e-06,-0.054501,1.5484e-08
-9.9722e-07,-0.0539,1.3954e-08
-9.9369e-07,-0.053298,1.2579e-08
-9.9001e-07,-0.052694,1.1358e-08
-9.8619e-07,-0.05209,1.0293e-08
-9.8225e-07,-0.051484,9.3838e-09
-9.7819e-07,-0.050879,8.6286e-09
-9.7403e-07,-0.050273,8.0265e-09
-9.6977e-07,-0.049667,7.5755e-09
-9.6543e-07,-0.049061,7.273e-09
-9.6102e-07,-0.048455,7.1161e-09
-9.5655e-07,-0.04785,7.1013e-09
-9.5202e-07,-0.047245,7.2244e-09
-9.4746e-07,-0.04664,7.4811e-09
-9.4286e-07,-0.046037,7.8664e-09
-9.3824e-07,-0.045435,8.3751e-09
-9.3361e-07,-0.044834,9.0012e-09
-9.2435e-07,-0.043636,1.0582e-08
-9.1975e-07,-0.04304,1.1523e-08
-9.1518e-07,-0.042446,1.2555e-08
-9.1064e-07,-0.041854,1.3672e-08
-9.0615e-07,-0.041265,1.4865e-08
-8.9736e-07,-0.040093,1.7451e-08
-8.9306e-07,-0.039512,1.8828e-08
-8.8884e-07,-0.038933,2.025e-08
-8.847e-07,-0.038358,2.1709e-08
-8.8063e-07,-0.037785,2.3197e-08
-8.7666e-07,-0.037216,2.4705e-08
-8.7277e-07,-0.036649,2.6226e-08
-8.6897e-07,-0.036086,2.7752e-08
-8.6526e-07,-0.035527,2.9274e-08
-8.6165e-07,-0.03497,3.0786e-08
-8.5814e-07,-0.034418,3.2278e-08
-8.5473e-07,-0.033868,3.3745e-08
-8.5143e-07,-0.033323,3.5178e-08
-8.4822e-07,-0.03278,3.6571e-08
-8.4214e-07,-0.031707,3.921e-08
-8.3925e-07,-0.031177,4.0444e-08
-8.3648e-07,-0.03065,4.1613e-08
-8.3382e-07,-0.030127,4.2711e-08
-8.3126e-07,-0.029608,4.3734e-08
-8.2881e-07,-0.029093,4.4677e-08
-8.2647e-07,-0.028581,4.5535e-08
-8.2423e-07,-0.028074,4.6304e-08
-8.2208e-07,-0.027571,4.6981e-08
-8.2003e-07,-0.027071,4.7561e-08
-8.1808e-07,-0.026576,4.8044e-08
-8.1621e-07,-0.026084,4.8425e-08
-7.9628e-07,-0.019136,4.1762e-08
-7.9435e-07,-0.018266,3.9308e-08
-7.934e-07,-0.017836,3.7978e-08
-7.9246e-07,-0.017408,3.6586e-08
-7.9153e-07,-0.016983,3.514e-08
-7.9059e-07,-0.016561,3.3644e-08
-7.8964e-07,-0.016142,3.2105e-08
-7.8868e-07,-0.015725,3.0529e-08
-7.8771e-07,-0.015311,2.8923e-08
-7.8671e-07,-0.014899,2.7294e-08
-7.8569e-07,-0.01449,2.5648e-08
-7.8463e-07,-0.014082,2.3991e-08
-7.8355e-07,-0.013677,2.2329e-08
-7.8243e-07,-0.013275,2.067e-08
-7.8126e-07,-0.012874,1.902e-08
-7.8005e-07,-0.012475,1.7384e-08
-7.7879e-07,-0.012079,1.5769e-08
-7.7749e-07,-0.011684,1.4181e-08
-7.7612e-07,-0.011291,1.2626e-08
-7.747e-07,-0.0109,1.1108e-08
-7.7321e-07,-0.01051,9.6346e-09
-7.7166e-07,-0.010122,8.2093e-09
-7.7004e-07,-0.009736,6.8372e-09
-7.6834e-07,-0.0093512,5.5227e-09
-7.6657e-07,-0.0089679,4.2698e-09
-7.6473e-07,-0.008586,3.082e-09
-7.6281e-07,-0.0082055,1.9628e-09
-7.608e-07,-0.0078263,9.1483e-10
-7.543e-07,-0.006696,-1.7783e-09
-7.5196e-07,-0.0063216,-2.5203e-09
-7.4954e-07,-0.0059484,-3.1826e-09
-7.4703e-07,-0.0055762,-3.7649e-09
-7.4444e-07,-0.0052051,-4.2671e-09
-7.4176e-07,-0.004835,-4.6893e-09
-7.39e-07,-0.0044659,-5.0321e-09
-7.332e-07,-0.0037307,-5.4829e-09
-7.3017e-07,-0.0033645,-5.5933e-09
-7.2705e-07,-0.0029992,-5.629e-09
-7.2054e-07,-0.0022713,-5.4845e-09
-7.1715e-07,-0.0019087,-5.3086e-09
-7.1368e-07,-0.001547,-5.067e-09
-7.1013e-07,-0.0011862,-4.7624e-09
-7.0649e-07,-0.00082625,-4.3979e-09
-7.0276e-07,-0.00046719,-3.9766e-09
-6.9508e-07,0.00024824,-2.9768e-09
-6.9113e-07,0.00060459,-2.4055e-09
-6.871e-07,0.00096001,-1.7914e-09
-6.7884e-07,0.001668,-4.5035e-10
-6.7461e-07,0.0020205,2.6866e-10
-6.7031e-07,0.0023721,1.0146e-09
-6.6595e-07,0.0027226,1.7834e-09
-6.6154e-07,0.0030721,2.5709e-09
-6.5706e-07,0.0034205,3.3729e-09
-6.5252e-07,0.0037679,4.1854e-09
-6.4793e-07,0.0041141,5.0043e-09
-6.4328e-07,0.0044592,5.8255e-09
-6.3859e-07,0.0048031,6.645e-09
-6.3384e-07,0.0051458,7.4589e-09
-6.2905e-07,0.0054873,8.2634e-09
-6.2422e-07,0.0058276,9.0548e-09
-6.1935e-07,0.0061665,9.8293e-09
-6.1444e-07,0.0065041,1.0584e-08
-6.0951e-07,0.0068403,1.1314e-08
-6.0454e-07,0.0071751,1.2018e-08
-5.9954e-07,0.0075084,1.2692e-08
-5.9452e-07,0.0078403,1.3333e-08
-5.8948e-07,0.0081706,1.3939e-08
-5.8443e-07,0.0084993,1.4506e-08
-5.7937e-07,0.0088265,1.5034e-08
-5.7429e-07,0.009152,1.5518e-08
-5.6921e-07,0.0094758,1.5958e-08
-5.5904e-07,0.010118,1.6698e-08
-5.5395e-07,0.010437,1.6994e-08
-5.4887e-07,0.010753,1.724e-08
-5.4378e-07,0.011068,1.7434e-08
-5.387e-07,0.011381,1.7576e-08
-5.3363e-07,0.011692,1.7664e-08
-5.2857e-07,0.012001,1.77e-08
-5.2351e-07,0.012308,1.7682e-08
-5.1847e-07,0.012613,1.7611e-08
-5.1345e-07,0.012916,1.7488e-08
-5.0844e-07,0.013216,1.7312e-08
-5.0345e-07,0.013515,1.7085e-08
-4.9849e-07,0.013811,1.6808e-08
-4.9354e-07,0.014105,1.6482e-08
-4.8862e-07,0.014397,1.6109e-08
-4.8373e-07,0.014687,1.569e-08
-4.7886e-07,0.014974,1.5229e-08
-4.7402e-07,0.01526,1.4726e-08
-4.6921e-07,0.015542,1.4185e-08
-4.6442e-07,0.015823,1.3607e-08
-4.5966e-07,0.0161,1.2997e-08
-4.5494e-07,0.016376,1.2356e-08
-4.5024e-07,0.016649,1.1687e-08
-4.4557e-07,0.01692,1.0994e-08
-4.4093e-07,0.017188,1.028e-08
-4.3632e-07,0.017453,9.5478e-09
-4.3174e-07,0.017716,8.8008e-09
-4.2719e-07,0.017977,8.0424e-09
-4.2267e-07,0.018235,7.2758e-09
-4.1819e-07,0.018491,6.5044e-09
-4.1374e-07,0.018744,5.7315e-09
-4.0932e-07,0.018994,4.9602e-09
-4.0493e-07,0.019242,4.1938e-09
-4.0057e-07,0.019488,3.4354e-09
-3.9625e-07,0.019731,2.6882e-09
-3.9196e-07,0.019971,1.9552e-09
-3.877e-07,0.020209,1.2395e-09
-3.8348e-07,0.020444,5.4375e-10
-3.7928e-07,0.020676,-1.2924e-10
-3.7511e-07,0.020906,-7.7695e-10
-3.7097e-07,0.021134,-1.397e-09
-3.6685e-07,0.021359,-1.9872e-09
-3.587e-07,0.021801,-3.0701e-09
