0.18902,0,-0.019481
0.18353,4.9413e-11,-0.019206
0.18353,4.9412e-11,-0.019206
0.18353,4.7747e-11,-0.019206
0.18353,4.6801e-11,-0.019206
0.18353,4.5892e-11,-0.019206
0.18353,-5.0931e-09,-0.019206
0.18353,6.9779e-08,-0.019206
0.18353,-5.1857e-07,-0.019206
0.18353,-2.8024e-07,-0.019206
0.18353,-4.3236e-08,-0.019208
0.18353,-4.3237e-08,-0.019208
0.18353,1.6832e-07,-0.019202
0.18353,1.6831e-07,-0.019202
0.18353,1.5365e-07,-0.019205
0.18353,-8.2565e-07,-0.019215
0.18352,-8.2564e-07,-0.019215
0.18352,-4.2375e-07,-0.019214
0.18353,-2.3485e-08,-0.019216
0.18352,-2.3484e-08,-0.019216
0.18352,-1.2717e-08,-0.019215
0.18353,-2.5024e-09,-0.019218
0.18352,7.9861e-09,-0.019217
0.18352,1.5315e-08,-0.019221
0.18352,9.0123e-08,-0.01921
0.18353,1.6358e-07,-0.019203
0.18353,1.6314e-07,-0.019203
0.18353,1.6175e-07,-0.019207
0.18353,1.594e-07,-0.019216
0.18352,1.5916e-07,-0.019216
0.18352,1.5797e-07,-0.019221
0.18352,1.3589e-07,-0.019213
0.18353,1.1309e-07,-0.019211
0.18353,1.0388e-07,-0.019187
0.18352,1.0381e-07,-0.019187
0.18352,1.0126e-07,-0.019197
0.18352,9.8809e-08,-0.019202
0.18352,7.4339e-08,-0.019199
0.18352,8.4849e-08,-0.019173
0.18353,1.4238e-07,-0.019228
0.18353,1.2399e-07,-0.019229
0.18352,8.2667e-08,-0.019233
0.18352,9.2467e-08,-0.019221
0.18352,9.2822e-08,-0.01922
0.18352,9.9028e-08,-0.019212
0.18352,9.877e-08,-0.019202
0.18352,9.7776e-08,-0.019199
0.18352,1.0067e-07,-0.019203
0.18352,9.945e-08,-0.01918
0.18353,9.7671e-08,-0.019203
0.18353,9.734e-08,-0.019216
0.18352,9.8391e-08,-0.019224
0.18352,9.765e-08,-0.019223
0.18352,9.6797e-08,-0.019223
0.18352,9.5687e-08,-0.019229
0.18352,9.578e-08,-0.01923
0.18352,9.521e-08,-0.019228
0.18351,9.3898e-08,-0.019237
0.18351,9.4033e-08,-0.01924
0.18351,9.3396e-08,-0.019243
0.18351,9.2608e-08,-0.019248
0.18351,9.1553e-08,-0.01926
0.18351,9.1996e-08,-0.019266
0.18351,9.1395e-08,-0.019274
0.18351,9.0599e-08,-0.019284
0.1835,8.9534e-08,-0.019301
0.1835,8.8318e-08,-0.019312
0.18349,8.6837e-08,-0.019328
0.18349,8.5207e-08,-0.019344
0.18348,8.3321e-08,-0.019368
0.18348,8.1289e-08,-0.019387
0.18347,7.9012e-08,-0.019412
0.18347,7.6596e-08,-0.019438
0.18346,7.3947e-08,-0.01947
0.18345,7.1167e-08,-0.0195
0.18344,6.8169e-08,-0.019536
0.18343,6.505e-08,-0.019572
0.18342,6.1729e-08,-0.019616
0.1834,5.8298e-08,-0.019658
0.18339,5.4683e-08,-0.019706
0.18338,5.097e-08,-0.019756
0.18336,4.7094e-08,-0.019812
0.18334,4.3133e-08,-0.019868
0.18332,3.9028e-08,-0.019931
0.1833,3.4551e-08,-0.020003
0.18328,3.0164e-08,-0.020067
0.18326,2.5789e-08,-0.020134
0.18323,2.1096e-08,-0.020212
0.18321,1.6107e-08,-0.0203
0.18318,1.1362e-08,-0.020382
0.18315,6.7639e-09,-0.020469
0.18312,1.9272e-09,-0.020566
0.18309,-3.127e-09,-0.020673
0.18306,-7.9541e-09,-0.02077
0.18302,-1.2616e-08,-0.020869
0.18299,-1.7439e-08,-0.020978
0.18295,-2.2405e-08,-0.021097
0.1829,-2.7492e-08,-0.021224
0.18286,-3.2678e-08,-0.02136
0.18282,-3.7463e-08,-0.021486
0.18277,-4.1916e-08,-0.021615
0.18272,-4.6418e-08,-0.021751
0.18267,-5.095e-08,-0.021897
0.18262,-5.5496e-08,-0.02205
0.18256,-6.0037e-08,-0.022212
0.1825,-6.4556e-08,-0.022381
0.18245,-6.8697e-08,-0.02254
0.18239,-7.2488e-08,-0.0227
0.18233,-7.6214e-08,-0.022868
0.18226,-7.9862e-08,-0.023043
0.1822,-8.3417e-08,-0.023225
0.18213,-8.6868e-08,-0.023413
0.18206,-9.0201e-08,-0.023608
0.18198,-9.3404e-08,-0.023809
0.18183,-9.9375e-08,-0.02423
0.18174,-1.0212e-07,-0.024449
0.18166,-1.047e-07,-0.024673
0.18158,-1.0709e-07,-0.024902
0.1815,-1.0915e-07,-0.025116
0.18141,-1.1083e-07,-0.025327
0.18132,-1.1232e-07,-0.025544
0.18123,-1.136e-07,-0.025764
0.18114,-1.1468e-07,-0.025989
0.18104,-1.1555e-07,-0.026218
0.18095,-1.162e-07,-0.02645
0.18085,-1.1664e-07,-0.026686
0.18075,-1.1687e-07,-0.026925
0.18065,-1.1689e-07,-0.027166
0.18054,-1.1668e-07,-0.027411
0.18043,-1.1627e-07,-0.027658
0.18033,-1.1565e-07,-0.027907
0.18021,-1.1481e-07,-0.028158
0.1801,-1.1378e-07,-0.028411
0.17999,-1.1254e-07,-0.028666
0.17987,-1.1111e-07,-0.028921
0.17976,-1.0948e-07,-0.029178
0.17964,-1.0768e-07,-0.029436
0.17952,-1.057e-07,-0.029694
0.17939,-1.0355e-07,-0.029953
0.17927,-1.0124e-07,-0.030212
0.17915,-9.8783e-08,-0.03047
0.17902,-9.6183e-08,-0.030729
0.17889,-9.3452e-08,-0.030987
0.17876,-9.0599e-08,-0.031244
0.17863,-8.7636e-08,-0.0315
